dia_de_semana,hora,linea,estacion,trx_promedio
False,17,E,AVENIDA LA PLATA,12.791208791208792
False,17,E,BOEDO,15.795180722891565
False,17,E,BOLIVAR,12.705882352941176
False,17,E,CATALINAS,2.4709302325581395
False,17,E,CORREO CENTRAL,7.915708812260537
False,17,E,EMILIO MITRE,18.5
False,17,E,ENTRE RIOS,11.301075268817204
False,17,E,GENERAL BELGRANO,8.568965517241379
False,17,E,INDEPENDENCIA.H,9.636363636363637
False,17,E,JOSE MARIA MORENO,15.01639344262295
False,17,E,JUJUY,11.10989010989011
False,17,E,MEDALLA MILAGROSA,6.847222222222222
False,17,E,PICHINCHA,9.135802469135802
False,17,E,PZA. DE LOS VIRREYES,8.426470588235293
False,17,E,RETIRO E,4.391634980988593
False,17,E,SAN JOSE,9.836065573770492
False,17,E,URQUIZA,9.428571428571429
False,17,E,VARELA,9.126984126984127
False,17,H,CASEROS,12.4765625
False,17,H,CORDOBA,13.358695652173912
False,17,H,CORRIENTES,11.848275862068965
False,17,H,FACULTAD DE DERECHO,9.432
False,17,H,HOSPITALES,10.778443113772456
False,17,H,HUMBERTO I,24.6
False,17,H,INCLAN,21.28125
False,17,H,LAS HERAS,29.640625
False,17,H,ONCE,20.42156862745098
False,17,H,PATRICIOS,14.119205298013245
False,17,H,SANTA FE,11.026315789473685
False,17,H,VENEZUELA,14.526785714285714
False,18,A,ACOYTE,14.907407407407407
False,18,A,ALBERTI,11.166666666666666
False,18,A,CARABOBO,10.237442922374429
False,18,A,CASTRO BARROS,13.41958041958042
False,18,A,CONGRESO,12.450495049504951
False,18,A,FLORES,12.763636363636364
False,18,A,LIMA,14.56060606060606
False,18,A,LORIA,12.287671232876713
False,18,A,PASCO,7.2631578947368425
False,18,A,PERU,10.312217194570136
False,18,A,PIEDRAS,9.597826086956522
False,18,A,PLAZA DE MAYO,31.2
False,18,A,PLAZA MISERERE,11.2
False,18,A,PRIMERA JUNTA,17.375
False,18,A,PUAN,9.598214285714286
False,18,A,RIO DE JANEIRO,14.5
False,18,A,SAENZ PEÃÂÃÂ±A ,8.992753623188406
False,18,A,SAN PEDRITO,12.839721254355402
False,18,B,ANGEL GALLARDO,24.456953642384107
False,18,B,CALLAO.B,19.730538922155688
False,18,B,CARLOS GARDEL,46.0
False,18,B,CARLOS PELLEGRINI,38.61904761904762
False,18,B,DORREGO,11.95897435897436
False,18,B,ECHEVERRIA,9.642857142857142
False,18,B,FEDERICO LACROZE,10.733050847457626
False,18,B,FLORIDA,20.106382978723403
False,18,B,LEANDRO N. ALEM,19.163090128755364
False,18,B,LOS INCAS,13.408759124087592
False,18,B,MALABIA,22.413612565445025
False,18,B,MEDRANO,23.319277108433734
False,18,B,PASTEUR,10.006024096385541
False,18,B,PUEYRREDON,11.676300578034683
False,18,B,ROSAS,17.60677966101695
False,18,B,TRONADOR,11.448275862068966
False,18,B,URUGUAY,16.36868686868687
False,18,C,AVENIDA DE MAYO,17.964285714285715
False,18,C,CONSTITUCION,23.24590163934426
False,18,C,DIAGONAL NORTE,5.7272727272727275
False,18,C,GENERAL SAN MARTIN,8.820512820512821
False,18,C,INDEPENDENCIA,16.040816326530614
False,18,C,LAVALLE,19.833333333333332
False,18,C,MARIANO MORENO,5.50354609929078
False,18,C,RETIRO,30.97979797979798
False,18,C,SAN JUAN,13.678571428571429
False,18,D,9 DE JULIO,9.3
False,18,D,AGÃÂÃÂ¼ERO,21.23
False,18,D,BULNES,31.56934306569343
False,18,D,CALLAO,20.12727272727273
False,18,D,CATEDRAL,18.644549763033176
False,18,D,CONGRESO DE TUCUMAN,12.623949579831933
False,18,D,FACULTAD DE MEDICINA,10.274725274725276
False,18,D,JOSE HERNANDEZ,12.282051282051283
False,18,D,JURAMENTO,28.472906403940886
False,18,D,MINISTRO CARRANZA,18.05426356589147
False,18,D,OLLEROS,14.227488151658768
False,18,D,PALERMO,40.4873417721519
False,18,D,PLAZA ITALIA,88.11904761904762
False,18,D,PUEYRREDON.D,17.44705882352941
False,18,D,SCALABRINI ORTIZ,22.3006993006993
False,18,D,TRIBUNALES,25.35483870967742
False,18,E,AVENIDA LA PLATA,13.2375
False,18,E,BOEDO,14.386666666666667
False,18,E,BOLIVAR,13.846715328467154
False,18,E,CATALINAS,2.9529411764705884
False,18,E,CORREO CENTRAL,9.15948275862069
False,18,E,EMILIO MITRE,20.017857142857142
False,18,E,ENTRE RIOS,9.880952380952381
False,18,E,GENERAL BELGRANO,9.589285714285714
False,18,E,INDEPENDENCIA.H,9.63963963963964
False,18,E,JOSE MARIA MORENO,14.125
False,18,E,JUJUY,10.84
False,18,E,MEDALLA MILAGROSA,5.637931034482759
False,18,E,PICHINCHA,7.916666666666667
False,18,E,PZA. DE LOS VIRREYES,7.4678362573099415
False,18,E,RETIRO E,5.055084745762712
False,18,E,SAN JOSE,9.357142857142858
False,18,E,URQUIZA,9.123076923076923
False,18,E,VARELA,7.142857142857143
False,18,H,CASEROS,8.4
False,18,H,CORDOBA,12.337209302325581
False,18,H,CORRIENTES,10.754237288135593
False,18,H,FACULTAD DE DERECHO,11.839506172839506
False,18,H,HOSPITALES,9.526666666666667
False,18,H,HUMBERTO I,19.57377049180328
False,18,H,INCLAN,18.810344827586206
False,18,H,LAS HERAS,35.410714285714285
False,18,H,ONCE,18.704545454545453
False,18,H,PATRICIOS,14.278195488721805
False,18,H,SANTA FE,10.816326530612244
False,18,H,VENEZUELA,13.844660194174757
False,19,A,ACOYTE,15.455399061032864
False,19,A,ALBERTI,12.023809523809524
False,19,A,CARABOBO,9.554545454545455
False,19,A,CASTRO BARROS,14.270833333333334
False,19,A,CONGRESO,16.382857142857144
False,19,A,FLORES,11.786585365853659
False,19,A,LIMA,25.61111111111111
False,19,A,LORIA,11.602739726027398
False,19,A,PASCO,6.933333333333334
False,19,A,PERU,10.738317757009346
False,19,A,PIEDRAS,16.217391304347824
False,19,A,PLAZA DE MAYO,27.756521739130434
False,19,A,PLAZA MISERERE,9.84115523465704
False,19,A,PRIMERA JUNTA,17.410852713178294
False,19,A,PUAN,10.401785714285714
False,19,A,RIO DE JANEIRO,15.713235294117647
False,19,A,SAENZ PEÃÂÃÂ±A ,15.357142857142858
False,19,A,SAN PEDRITO,12.060070671378092
False,19,B,ANGEL GALLARDO,25.607843137254903
False,19,B,CALLAO.B,28.023952095808383
False,19,B,CARLOS GARDEL,52.95238095238095
False,19,B,CARLOS PELLEGRINI,37.85950413223141
False,19,B,DORREGO,11.651041666666666
False,19,B,ECHEVERRIA,10.124087591240876
False,19,B,FEDERICO LACROZE,10.017316017316018
False,19,B,FLORIDA,29.816901408450704
False,19,B,LEANDRO N. ALEM,20.923766816143498
False,19,B,LOS INCAS,14.045112781954888
False,19,B,MALABIA,24.155913978494624
False,19,B,MEDRANO,24.29268292682927
False,19,B,PASTEUR,9.418181818181818
False,19,B,PUEYRREDON,12.307262569832401
False,19,B,ROSAS,18.63859649122807
False,19,B,TRONADOR,10.345238095238095
False,19,B,URUGUAY,24.385786802030456
False,19,C,AVENIDA DE MAYO,24.658823529411766
False,19,C,CONSTITUCION,25.38364779874214
False,19,C,DIAGONAL NORTE,4.601941747572815
False,19,C,GENERAL SAN MARTIN,10.746031746031745
False,19,C,INDEPENDENCIA,15.085106382978724
False,19,C,LAVALLE,16.77777777777778
False,19,C,MARIANO MORENO,5.972972972972973
False,19,C,RETIRO,31.63973063973064
False,19,C,SAN JUAN,12.457831325301205
False,19,D,9 DE JULIO,7.677966101694915
False,19,D,AGÃÂÃÂ¼ERO,20.425742574257427
False,19,D,BULNES,34.15217391304348
False,19,D,CALLAO,28.146788990825687
False,19,D,CATEDRAL,21.27536231884058
False,19,D,CONGRESO DE TUCUMAN,13.073991031390134
False,19,D,FACULTAD DE MEDICINA,11.335260115606937
False,19,D,JOSE HERNANDEZ,11.203125
False,19,D,JURAMENTO,29.709183673469386
False,19,D,MINISTRO CARRANZA,19.934959349593495
False,19,D,OLLEROS,14.702830188679245
False,19,D,PALERMO,44.31372549019608
False,19,D,PLAZA ITALIA,82.39285714285714
False,19,D,PUEYRREDON.D,17.607142857142858
False,19,D,SCALABRINI ORTIZ,24.348148148148148
False,19,D,TRIBUNALES,12.990291262135923
False,19,E,AVENIDA LA PLATA,11.6
False,19,E,BOEDO,15.493150684931507
False,19,E,BOLIVAR,17.33823529411765
False,19,E,CATALINAS,2.9393939393939394
False,19,E,CORREO CENTRAL,12.297872340425531
False,19,E,EMILIO MITRE,21.25
False,19,E,ENTRE RIOS,10.285714285714286
False,19,E,GENERAL BELGRANO,11.907407407407407
False,19,E,INDEPENDENCIA.H,11.065420560747663
False,19,E,JOSE MARIA MORENO,14.410714285714286
False,19,E,JUJUY,10.549295774647888
False,19,E,MEDALLA MILAGROSA,6.423728813559322
False,19,E,PICHINCHA,6.9714285714285715
False,19,E,PZA. DE LOS VIRREYES,7.415584415584416
False,19,E,RETIRO E,4.737903225806452
False,19,E,SAN JOSE,9.446428571428571
False,19,E,URQUIZA,8.96875
False,19,E,VARELA,6.6
False,19,H,CASEROS,7.990990990990991
False,19,H,CORDOBA,13.261904761904763
False,19,H,CORRIENTES,10.635593220338983
False,19,H,FACULTAD DE DERECHO,12.109170305676855
False,19,H,HOSPITALES,9.732876712328768
False,19,H,HUMBERTO I,23.05263157894737
False,19,H,INCLAN,19.410714285714285
False,19,H,LAS HERAS,37.526785714285715
False,19,H,ONCE,19.509316770186334
False,19,H,PATRICIOS,14.61111111111111
False,19,H,SANTA FE,13.237373737373737
False,19,H,VENEZUELA,12.463917525773196
False,20,A,ACOYTE,13.615023474178404
False,20,A,ALBERTI,12.380952380952381
False,20,A,CARABOBO,9.29816513761468
False,20,A,CASTRO BARROS,12.48936170212766
False,20,A,CONGRESO,14.834319526627219
False,20,A,FLORES,10.793939393939393
False,20,A,LIMA,14.220472440944881
False,20,A,LORIA,9.889655172413793
False,20,A,PASCO,5.454545454545454
False,20,A,PERU,8.63265306122449
False,20,A,PIEDRAS,8.683544303797468
False,20,A,PLAZA DE MAYO,19.513761467889907
False,20,A,PLAZA MISERERE,8.909448818897637
False,20,A,PRIMERA JUNTA,16.421487603305785
False,20,A,PUAN,8.696428571428571
False,20,A,RIO DE JANEIRO,13.813432835820896
False,20,A,SAENZ PEÃÂÃÂ±A ,9.172661870503598
False,20,A,SAN PEDRITO,8.965034965034965
False,20,B,ANGEL GALLARDO,20.43065693430657
False,20,B,CALLAO.B,26.67484662576687
False,20,B,CARLOS GARDEL,45.68263473053892
False,20,B,CARLOS PELLEGRINI,37.916030534351144
False,20,B,DORREGO,8.739583333333334
False,20,B,ECHEVERRIA,9.088888888888889
False,20,B,FEDERICO LACROZE,9.312638580931264
False,20,B,FLORIDA,19.21276595744681
False,20,B,LEANDRO N. ALEM,22.635555555555555
False,20,B,LOS INCAS,12.8828125
False,20,B,MALABIA,22.32967032967033
False,20,B,MEDRANO,23.33986928104575
False,20,B,PASTEUR,10.857142857142858
False,20,B,PUEYRREDON,9.154285714285715
False,20,B,ROSAS,17.552447552447553
False,20,B,TRONADOR,9.457831325301205
False,20,B,URUGUAY,16.06382978723404
False,20,C,AVENIDA DE MAYO,14.576470588235294
False,20,C,CONSTITUCION,20.112794612794612
False,20,C,DIAGONAL NORTE,4.314606741573034
False,20,C,GENERAL SAN MARTIN,7.904347826086957
False,20,C,INDEPENDENCIA,12.802197802197803
False,20,C,LAVALLE,15.551282051282051
False,20,C,MARIANO MORENO,4.469798657718121
False,20,C,RETIRO,27.641638225255974
False,20,C,SAN JUAN,8.662650602409638
False,20,D,9 DE JULIO,6.65
False,20,D,AGÃÂÃÂ¼ERO,21.94736842105263
False,20,D,BULNES,31.613138686131386
False,20,D,CALLAO,25.527272727272727
False,20,D,CATEDRAL,12.807881773399014
False,20,D,CONGRESO DE TUCUMAN,13.873589164785553
False,20,D,FACULTAD DE MEDICINA,9.84472049689441
False,20,D,JOSE HERNANDEZ,13.304347826086957
False,20,D,JURAMENTO,31.602040816326532
False,20,D,MINISTRO CARRANZA,14.992592592592592
False,20,D,OLLEROS,14.583732057416269
False,20,D,PALERMO,35.94039735099338
False,20,D,PLAZA ITALIA,61.023809523809526
False,20,D,PUEYRREDON.D,19.047619047619047
False,20,D,SCALABRINI ORTIZ,20.566176470588236
False,20,D,TRIBUNALES,12.21875
False,20,E,AVENIDA LA PLATA,11.746835443037975
False,20,E,BOEDO,14.422535211267606
False,20,E,BOLIVAR,10.956204379562044
False,20,E,CATALINAS,2.4338235294117645
False,20,E,CORREO CENTRAL,9.208695652173914
False,20,E,EMILIO MITRE,18.160714285714285
False,20,E,ENTRE RIOS,9.369047619047619
False,20,E,GENERAL BELGRANO,8.392156862745098
False,20,E,INDEPENDENCIA.H,7.971698113207547
False,20,E,JOSE MARIA MORENO,12.767857142857142
False,20,E,JUJUY,10.25
False,20,E,MEDALLA MILAGROSA,4.262295081967213
False,20,E,PICHINCHA,6.746031746031746
False,20,E,PZA. DE LOS VIRREYES,6.73943661971831
False,20,E,RETIRO E,4.897540983606557
False,20,E,SAN JOSE,9.218181818181819
False,20,E,URQUIZA,7.7611940298507465
False,20,E,VARELA,5.722222222222222
False,20,H,CASEROS,7.117117117117117
False,20,H,CORDOBA,11.797619047619047
False,20,H,CORRIENTES,10.280701754385966
False,20,H,FACULTAD DE DERECHO,7.835748792270532
False,20,H,HOSPITALES,7.858108108108108
False,20,H,HUMBERTO I,18.913793103448278
False,20,H,INCLAN,15.912280701754385
False,20,H,LAS HERAS,34.714285714285715
False,20,H,ONCE,17.37579617834395
False,20,H,PATRICIOS,10.10483870967742
False,20,H,SANTA FE,15.183333333333334
False,20,H,VENEZUELA,10.164948453608247
False,21,A,ACOYTE,8.751243781094526
False,21,A,ALBERTI,7.144578313253012
False,21,A,CARABOBO,6.260663507109005
False,21,A,CASTRO BARROS,8.514084507042254
False,21,A,CONGRESO,11.806666666666667
False,21,A,FLORES,7.656050955414012
False,21,A,LIMA,8.442622950819672
False,21,A,LORIA,7.741007194244604
False,21,A,PASCO,3.7
False,21,A,PERU,5.819767441860465
False,21,A,PIEDRAS,6.275
False,21,A,PLAZA DE MAYO,12.571428571428571
False,21,A,PLAZA MISERERE,7.1400778210116735
False,21,A,PRIMERA JUNTA,11.551724137931034
False,21,A,PUAN,6.386792452830188
False,21,A,RIO DE JANEIRO,8.582089552238806
False,21,A,SAENZ PEÃÂÃÂ±A ,6.992537313432836
False,21,A,SAN PEDRITO,6.5
False,21,B,ANGEL GALLARDO,14.592857142857143
False,21,B,CALLAO.B,15.298780487804878
False,21,B,CARLOS GARDEL,38.303030303030305
False,21,B,CARLOS PELLEGRINI,35.50359712230216
False,21,B,DORREGO,6.058479532163743
False,21,B,ECHEVERRIA,5.444444444444445
False,21,B,FEDERICO LACROZE,7.0411899313501145
False,21,B,FLORIDA,10.928057553956835
False,21,B,LEANDRO N. ALEM,15.597156398104266
False,21,B,LOS INCAS,9.565573770491802
False,21,B,MALABIA,14.158192090395481
False,21,B,MEDRANO,18.166666666666668
False,21,B,PASTEUR,6.27972027972028
False,21,B,PUEYRREDON,5.794117647058823
False,21,B,ROSAS,11.184027777777779
False,21,B,TRONADOR,6.590361445783133
False,21,B,URUGUAY,10.401041666666666
False,21,C,AVENIDA DE MAYO,10.261904761904763
False,21,C,CONSTITUCION,17.24604569420035
False,21,C,DIAGONAL NORTE,4.77906976744186
False,21,C,GENERAL SAN MARTIN,5.081818181818182
False,21,C,INDEPENDENCIA,9.59047619047619
False,21,C,LAVALLE,13.464285714285714
False,21,C,MARIANO MORENO,3.6746031746031744
False,21,C,RETIRO,19.472027972027973
False,21,C,SAN JUAN,7.425
False,21,D,9 DE JULIO,5.94017094017094
False,21,D,AGÃÂÃÂ¼ERO,15.5
False,21,D,BULNES,25.763779527559056
False,21,D,CALLAO,14.98165137614679
False,21,D,CATEDRAL,7.063157894736842
False,21,D,CONGRESO DE TUCUMAN,7.909090909090909
False,21,D,FACULTAD DE MEDICINA,6.182389937106918
False,21,D,JOSE HERNANDEZ,7.357142857142857
False,21,D,JURAMENTO,16.448453608247423
False,21,D,MINISTRO CARRANZA,12.728070175438596
False,21,D,OLLEROS,10.13
False,21,D,PALERMO,26.78
False,21,D,PLAZA ITALIA,44.44047619047619
False,21,D,PUEYRREDON.D,13.416666666666666
False,21,D,SCALABRINI ORTIZ,13.735294117647058
False,21,D,TRIBUNALES,10.83673469387755
False,21,E,AVENIDA LA PLATA,8.51388888888889
False,21,E,BOEDO,9.685714285714285
False,21,E,BOLIVAR,6.970370370370371
False,21,E,CATALINAS,1.8114754098360655
False,21,E,CORREO CENTRAL,8.721461187214611
False,21,E,EMILIO MITRE,9.964285714285714
False,21,E,ENTRE RIOS,7.329268292682927
False,21,E,GENERAL BELGRANO,4.938775510204081
False,21,E,INDEPENDENCIA.H,5.495145631067961
False,21,E,JOSE MARIA MORENO,8.75
False,21,E,JUJUY,8.333333333333334
False,21,E,MEDALLA MILAGROSA,3.418181818181818
False,21,E,PICHINCHA,4.728813559322034
False,21,E,PZA. DE LOS VIRREYES,4.942857142857143
False,21,E,RETIRO E,3.438423645320197
False,21,E,SAN JOSE,5.553571428571429
False,21,E,URQUIZA,8.185185185185185
False,21,E,VARELA,3.207547169811321
False,21,H,CASEROS,4.484848484848484
False,21,H,CORDOBA,9.761904761904763
False,21,H,CORRIENTES,7.0495049504950495
False,21,H,FACULTAD DE DERECHO,5.53932584269663
False,21,H,HOSPITALES,5.371212121212121
False,21,H,HUMBERTO I,14.036363636363637
False,21,H,INCLAN,10.892857142857142
False,21,H,LAS HERAS,24.053571428571427
False,21,H,ONCE,12.683544303797468
False,21,H,PATRICIOS,7.816666666666666
False,21,H,SANTA FE,10.240963855421686
False,21,H,VENEZUELA,8.38888888888889
False,22,A,ACOYTE,5.355555555555555
False,22,A,ALBERTI,4.859375
False,22,A,CARABOBO,3.68
False,22,A,CASTRO BARROS,5.287234042553192
False,22,A,CONGRESO,7.6521739130434785
False,22,A,FLORES,5.061855670103093
False,22,A,LIMA,6.455555555555556
False,22,A,LORIA,4.5576923076923075
False,22,A,PASCO,3.0476190476190474
False,22,A,PERU,3.1811023622047245
False,22,A,PIEDRAS,4.192982456140351
False,22,A,PLAZA DE MAYO,6.23404255319149
False,22,A,PLAZA MISERERE,5.006535947712418
False,22,A,PRIMERA JUNTA,6.95
False,22,A,PUAN,3.953846153846154
False,22,A,RIO DE JANEIRO,6.095744680851064
False,22,A,SAENZ PEÃÂÃÂ±A ,5.181818181818182
False,22,A,SAN PEDRITO,4.753086419753086
False,22,B,ANGEL GALLARDO,8.15
False,22,B,CALLAO.B,11.642857142857142
False,22,B,CARLOS GARDEL,30.24031007751938
False,22,B,CARLOS PELLEGRINI,25.23008849557522
False,22,B,DORREGO,4.792792792792793
False,22,B,ECHEVERRIA,4.321428571428571
False,22,B,FEDERICO LACROZE,4.156934306569343
False,22,B,FLORIDA,4.666666666666667
False,22,B,LEANDRO N. ALEM,8.888157894736842
False,22,B,LOS INCAS,5.106060606060606
False,22,B,MALABIA,9.042372881355933
False,22,B,MEDRANO,9.098214285714286
False,22,B,PASTEUR,3.8958333333333335
False,22,B,PUEYRREDON,3.221311475409836
False,22,B,ROSAS,6.201388888888889
False,22,B,TRONADOR,4.8076923076923075
False,22,B,URUGUAY,10.73943661971831
False,22,C,AVENIDA DE MAYO,4.653846153846154
False,22,C,CONSTITUCION,8.337539432176657
False,22,C,DIAGONAL NORTE,3.3518518518518516
False,22,C,GENERAL SAN MARTIN,3.388888888888889
False,22,C,INDEPENDENCIA,5.7272727272727275
False,22,C,LAVALLE,7.357142857142857
False,22,C,MARIANO MORENO,2.635135135135135
False,22,C,RETIRO,10.885542168674698
False,22,C,SAN JUAN,4.927272727272728
False,22,D,9 DE JULIO,4.126436781609195
False,22,D,AGÃÂÃÂ¼ERO,7.379746835443038
False,22,D,BULNES,18.197802197802197
False,22,D,CALLAO,8.25
False,22,D,CATEDRAL,4.033898305084746
False,22,D,CONGRESO DE TUCUMAN,4.148760330578512
False,22,D,FACULTAD DE MEDICINA,4.0285714285714285
False,22,D,JOSE HERNANDEZ,3.953488372093023
False,22,D,JURAMENTO,8.365384615384615
False,22,D,MINISTRO CARRANZA,6.907894736842105
False,22,D,OLLEROS,5.043103448275862
False,22,D,PALERMO,13.118811881188119
False,22,D,PLAZA ITALIA,12.915492957746478
False,22,D,PUEYRREDON.D,7.0285714285714285
False,22,D,SCALABRINI ORTIZ,8.052083333333334
False,22,D,TRIBUNALES,10.337837837837839
False,22,E,AVENIDA LA PLATA,5.0
False,22,E,BOEDO,5.978260869565218
False,22,E,BOLIVAR,3.75
False,22,E,CATALINAS,1.7380952380952381
False,22,E,CORREO CENTRAL,3.076923076923077
False,22,E,EMILIO MITRE,8.818181818181818
False,22,E,ENTRE RIOS,3.732394366197183
False,22,E,GENERAL BELGRANO,3.825
False,22,E,INDEPENDENCIA.H,3.6944444444444446
False,22,E,JOSE MARIA MORENO,5.333333333333333
False,22,E,JUJUY,4.634615384615385
False,22,E,MEDALLA MILAGROSA,2.347826086956522
False,22,E,PICHINCHA,3.58974358974359
False,22,E,PZA. DE LOS VIRREYES,4.061224489795919
False,22,E,RETIRO E,2.1640625
False,22,E,SAN JOSE,3.125
False,22,E,URQUIZA,4.861111111111111
False,22,E,VARELA,2.217391304347826
False,22,H,CASEROS,3.1641791044776117
False,22,H,CORDOBA,5.573333333333333
False,22,H,CORRIENTES,5.218390804597701
False,22,H,FACULTAD DE DERECHO,3.4646464646464645
False,22,H,HOSPITALES,3.0224719101123596
False,22,H,HUMBERTO I,8.428571428571429
False,22,H,INCLAN,8.36734693877551
False,22,H,LAS HERAS,20.25
False,22,H,ONCE,7.424657534246576
False,22,H,PATRICIOS,4.726315789473684
False,22,H,SANTA FE,6.1652892561983474
False,22,H,VENEZUELA,4.590909090909091
False,23,A,ACOYTE,2.765957446808511
False,23,A,ALBERTI,2.793103448275862
False,23,A,CARABOBO,2.4
False,23,A,CASTRO BARROS,2.3548387096774195
False,23,A,CONGRESO,6.0
False,23,A,FLORES,3.235294117647059
False,23,A,LIMA,4.5
False,23,A,LORIA,2.5526315789473686
False,23,A,PASCO,1.3846153846153846
False,23,A,PERU,1.9583333333333333
False,23,A,PIEDRAS,3.2285714285714286
False,23,A,PLAZA DE MAYO,4.3023255813953485
False,23,A,PLAZA MISERERE,2.671875
False,23,A,PRIMERA JUNTA,3.4375
False,23,A,PUAN,2.25
False,23,A,RIO DE JANEIRO,2.96875
False,23,A,SAENZ PEÃÂÃÂ±A ,2.942857142857143
False,23,A,SAN PEDRITO,3.5483870967741935
False,23,B,ANGEL GALLARDO,3.7777777777777777
False,23,B,CALLAO.B,7.8979591836734695
False,23,B,CARLOS GARDEL,9.968253968253968
False,23,B,CARLOS PELLEGRINI,15.037037037037036
False,23,B,DORREGO,2.054054054054054
False,23,B,ECHEVERRIA,2.6666666666666665
False,23,B,FEDERICO LACROZE,3.5806451612903225
False,23,B,FLORIDA,4.0
False,23,B,LEANDRO N. ALEM,9.225352112676056
False,23,B,LOS INCAS,3.7777777777777777
False,23,B,MALABIA,3.7735849056603774
False,23,B,MEDRANO,4.7272727272727275
False,23,B,PASTEUR,3.0526315789473686
False,23,B,PUEYRREDON,1.7826086956521738
False,23,B,ROSAS,2.6
False,23,B,TRONADOR,3.1666666666666665
False,23,B,URUGUAY,7.698412698412699
False,23,C,AVENIDA DE MAYO,2.9583333333333335
False,23,C,CONSTITUCION,4.098591549295775
False,23,C,DIAGONAL NORTE,2.235294117647059
False,23,C,GENERAL SAN MARTIN,2.0869565217391304
False,23,C,INDEPENDENCIA,2.909090909090909
False,23,C,LAVALLE,3.0
False,23,C,MARIANO MORENO,1.8095238095238095
False,23,C,RETIRO,4.392857142857143
False,23,C,SAN JUAN,2.611111111111111
False,23,D,9 DE JULIO,2.6486486486486487
False,23,D,AGÃÂÃÂ¼ERO,4.275862068965517
False,23,D,BULNES,5.175
False,23,D,CALLAO,5.354838709677419
False,23,D,CATEDRAL,2.6491228070175437
False,23,D,CONGRESO DE TUCUMAN,2.2205882352941178
False,23,D,FACULTAD DE MEDICINA,2.054054054054054
False,23,D,JOSE HERNANDEZ,2.2888888888888888
False,23,D,JURAMENTO,4.8108108108108105
False,23,D,MINISTRO CARRANZA,3.057142857142857
False,23,D,OLLEROS,3.3902439024390243
False,23,D,PALERMO,5.222222222222222
False,23,D,PLAZA ITALIA,8.708333333333334
False,23,D,PUEYRREDON.D,3.1333333333333333
False,23,D,SCALABRINI ORTIZ,4.095238095238095
False,23,D,TRIBUNALES,5.303030303030303
False,23,E,AVENIDA LA PLATA,3.0952380952380953
False,23,E,BOEDO,2.6363636363636362
False,23,E,BOLIVAR,2.1627906976744184
False,23,E,CATALINAS,1.3157894736842106
False,23,E,CORREO CENTRAL,2.4423076923076925
False,23,E,EMILIO MITRE,2.076923076923077
False,23,E,ENTRE RIOS,2.1379310344827585
False,23,E,GENERAL BELGRANO,2.909090909090909
False,23,E,INDEPENDENCIA.H,2.090909090909091
False,23,E,JOSE MARIA MORENO,3.1666666666666665
False,23,E,JUJUY,2.5
False,23,E,MEDALLA MILAGROSA,1.5
False,23,E,PICHINCHA,2.230769230769231
False,23,E,PZA. DE LOS VIRREYES,2.3333333333333335
False,23,E,RETIRO E,1.6857142857142857
False,23,E,SAN JOSE,2.090909090909091
False,23,E,URQUIZA,2.7777777777777777
False,23,E,VARELA,1.6666666666666667
False,23,H,CASEROS,1.88
False,23,H,CORDOBA,2.730769230769231
False,23,H,CORRIENTES,2.5833333333333335
False,23,H,FACULTAD DE DERECHO,2.4193548387096775
False,23,H,HOSPITALES,1.76
False,23,H,HUMBERTO I,4.666666666666667
False,23,H,INCLAN,3.6956521739130435
False,23,H,LAS HERAS,6.708333333333333
False,23,H,ONCE,4.90566037735849
False,23,H,PATRICIOS,2.696969696969697
False,23,H,SANTA FE,3.234042553191489
False,23,H,VENEZUELA,2.2777777777777777
True,0,A,ACOYTE,1.25
True,0,A,CARABOBO,1.0
True,0,A,FLORES,1.0
True,0,A,LORIA,1.0
True,0,A,PERU,1.0
True,0,A,PLAZA MISERERE,1.0
True,0,A,RIO DE JANEIRO,2.0
True,0,B,CARLOS GARDEL,1.0
True,0,B,FEDERICO LACROZE,1.0
True,0,B,LEANDRO N. ALEM,1.0
True,0,B,MALABIA,1.0
True,0,C,CONSTITUCION,1.0
True,0,C,INDEPENDENCIA,1.0
True,0,D,CONGRESO DE TUCUMAN,1.0666666666666667
True,0,D,JOSE HERNANDEZ,1.0
True,0,D,MINISTRO CARRANZA,1.0
True,0,D,OLLEROS,1.0
True,0,D,PALERMO,1.0
True,0,D,PLAZA ITALIA,1.0
True,0,E,AVENIDA LA PLATA,1.25
True,0,E,BOEDO,1.0
True,0,E,BOLIVAR,1.0
True,0,E,CATALINAS,1.3333333333333333
True,0,E,CORREO CENTRAL,1.0
True,0,E,EMILIO MITRE,1.0
True,0,E,ENTRE RIOS,1.0
True,0,E,INDEPENDENCIA.H,1.0
True,0,E,JUJUY,1.0
True,0,E,PICHINCHA,1.0
True,0,E,PZA. DE LOS VIRREYES,1.0
True,0,E,RETIRO E,1.0909090909090908
True,0,E,SAN JOSE,1.0
True,0,E,URQUIZA,1.0
True,0,E,VARELA,1.0
True,0,H,CORDOBA,1.0
True,0,H,CORRIENTES,1.0
True,0,H,HUMBERTO I,1.0
True,0,H,LAS HERAS,1.0
True,0,H,ONCE,1.6666666666666667
True,0,H,SANTA FE,1.0
True,0,H,VENEZUELA,1.0
True,1,A,ACOYTE,1.0
True,1,A,FLORES,1.0
True,1,A,LIMA,1.0
True,1,A,PLAZA MISERERE,1.0
True,1,A,RIO DE JANEIRO,1.0
